text,clase
""" Registro Civil de Rosario , libro 12, folio 78,  contrayentes , en un trámite express sin ceremonia, testigos  , oficial  Dr. juez de paz.""",Matrimonial
""" Registro Civil de Rosario , libro 12, folio 78,  contrayentes , en un trámite express sin ceremonia, testigos  , oficial  Dr. juez de paz.""",Matrimonial
""" Registro Civil de Rosario , libro 12, folio 78,  contrayentes , en un trámite express sin ceremonia, testigos  , oficial  Dr. juez de paz.""",Matrimonial
"""El matrimonio civil ,  Registro Civil , libro , folio ,  contrayentes , testigos , oficial Dra.  jueza de paz.""",Matrimonial
"""El matrimonio civil ,  Registro Civil , libro , folio ,  contrayentes , testigos , oficial Dra.  jueza de paz.""",Matrimonial
"""El matrimonio civil ,  Registro Civil , libro , folio ,  contrayentes , testigos , oficial Dra.  jueza de paz.""",Matrimonial
" Registro Civil libro , folio 12, contrayentes, testigos ,  oficial  Dra.   jueza de paz.""",Matrimonial
" Registro Civil libro , folio 12, contrayentes, testigos ,  oficial  Dra.   jueza de paz.""",Matrimonial
" Registro Civil libro , folio 12, contrayentes, testigos ,  oficial  Dra.   jueza de paz.""",Matrimonial
"""El matrimonio civil , Registro Civil  libro , folio ,  contrayentes ,  testigos , oficial a cargo Dr. , juez de paz.""",Matrimonial
"""El matrimonio civil , Registro Civil  libro , folio ,  contrayentes ,  testigos , oficial a cargo Dr. , juez de paz.""",Matrimonial
"""El matrimonio civil , Registro Civil  libro , folio ,  contrayentes ,  testigos , oficial a cargo Dr. , juez de paz.""",Matrimonial
"""Registro Civil libro , folio ,  contrayentes , testigos ,  oficial Dra. """,Matrimonial
"""Registro Civil libro , folio ,  contrayentes , testigos ,  oficial Dra. """,Matrimonial
"""Registro Civil libro , folio ,  contrayentes , testigos ,  oficial Dra. """,Matrimonial
"""El matrimonio civil  Registro Civil libro 14, folio 90,  contrayentes ,  testigos , oficial , juez de paz.""",Matrimonial
"""El matrimonio civil  Registro Civil libro 14, folio 90,  contrayentes ,  testigos , oficial , juez de paz.""",Matrimonial
"""El matrimonio civil  Registro Civil libro 14, folio 90,  contrayentes ,  testigos , oficial , juez de paz.""",Matrimonial
"""El matrimonio civil Registro Civil , libro 7B, folio 23,  contrayentes ,  testigos , oficial Dra.  jueza de paz.""",Matrimonial
"""El matrimonio civil Registro Civil , libro 7B, folio 23,  contrayentes ,  testigos , oficial Dra.  jueza de paz.""",Matrimonial
"""El matrimonio civil Registro Civil , libro 7B, folio 23,  contrayentes ,  testigos , oficial Dra.  jueza de paz.""",Matrimonial
"""prematrimonial -  matrimonio - Entrevista prematrimonial - casamiento """,Matrimonial
"""prematrimonial -  matrimonio - Entrevista prematrimonial - casamiento """,Matrimonial
"""prematrimonial -  matrimonio - Entrevista prematrimonial - casamiento """,Matrimonial
"""  prematrimoniales  - Contrayentes - matrimonio  - matrimonial  """,Matrimonial
"""  prematrimoniales  - Contrayentes - matrimonio  - matrimonial  """,Matrimonial
"""  prematrimoniales  - Contrayentes - matrimonio  - matrimonial  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
"""prematrimonial  - Matrimonio  """,Matrimonial
""" matrimonio -  Registro Civil  -  contrayentep - testigos """,Matrimonial
""" matrimonio -  Registro Civil  -  contrayentep - testigos """,Matrimonial
""" matrimonio -  Registro Civil  -  contrayentep - testigos """,Matrimonial
""" casamiento - Registro Civil  -  contrayentes """,Matrimonial
""" casamiento - Registro Civil  -  contrayentes """,Matrimonial
""" casamiento - Registro Civil  -  contrayentes """,Matrimonial
""" Registro Civil  matrimonio """,Matrimonial
""" Registro Civil  matrimonio """,Matrimonial
""" Registro Civil  matrimonio """,Matrimonial
""" prematrimoniales - Matrimonio """,Matrimonial
""" prematrimoniales - Matrimonio """,Matrimonial
""" prematrimoniales - Matrimonio """,Matrimonial
"""casamiento  Los contrayentes  """,Matrimonial
"""casamiento  Los contrayentes  """,Matrimonial
"""casamiento  Los contrayentes  """,Matrimonial
""" matrimonio está   contrayentes """,Matrimonial
""" matrimonio está   contrayentes """,Matrimonial
""" matrimonio está   contrayentes """,Matrimonial
""" prematrimoniales  - Matrimonio """,Matrimonial
""" prematrimoniales  - Matrimonio """,Matrimonial
""" prematrimoniales  - Matrimonio """,Matrimonial
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""MUDANZAS CÓNDOR . – SERVICIO DE MUDANZ se realizó el servicio de mudanza desde su domicilio anterior hacia su nueva residencia. La prestación del servicio fue realizada en horario completo, con carga y descarga en ambos domicilios""",Mudanza
"""MUDANZAS CÓNDOR . – SERVICIO DE MUDANZ se realizó el servicio de mudanza desde su domicilio anterior hacia su nueva residencia. La prestación del servicio fue realizada en horario completo, con carga y descarga en ambos domicilios""",Mudanza
"""MUDANZAS CÓNDOR . – SERVICIO DE MUDANZ se realizó el servicio de mudanza desde su domicilio anterior hacia su nueva residencia. La prestación del servicio fue realizada en horario completo, con carga y descarga en ambos domicilios""",Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Mudanzas  servicio de mudanza """,Mudanza
"""Mudanzas  servicio de mudanza """,Mudanza
"""Mudanzas  servicio de mudanza """,Mudanza
""" Alquiler  locador y como locataria, por el inmueble - un alquiler inicial de $250.000/mes con ajuste trimestral según ICL y condiciones de garantía que incluyen depósito equivalente a un mes y garantía propietaria.  Registro RPCBA """,Mudanza
""" Alquiler  locador y como locataria, por el inmueble - un alquiler inicial de $250.000/mes con ajuste trimestral según ICL y condiciones de garantía que incluyen depósito equivalente a un mes y garantía propietaria.  Registro RPCBA """,Mudanza
""" Alquiler  locador y como locataria, por el inmueble - un alquiler inicial de $250.000/mes con ajuste trimestral según ICL y condiciones de garantía que incluyen depósito equivalente a un mes y garantía propietaria.  Registro RPCBA """,Mudanza
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""Registro Nacional de las Personas – CAMBIO DE DOMICILIO  ha efectuado el cambio de domicilio en el Documento Nacional de Identidad , registrando como nueva residencia la dirección:  fines administrativos y legales. RENAPER""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""CONTRATO DE LOCACIÓN DE VIVIENDA , se celebra contrato de locación por el inmueble  por un plazo de 24 meses. El inquilino declara que se trasladará a dicho domicilio , en carácter de vivienda permanente.  inmobiliaria: .""",Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""Escribanía N° 421 – ESCRITURA ha adquirido la propiedad ubicada  según consta en la escritura pública labrada ante mí, Escribano . La posesión del inmueble fue entregada , y el comprador ha informado su traslado inmediato a dicha vivienda.Esc. Legalizado por el Colegio de Escribanos """,Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
"""contrato de alquiler - locador:  - locatario- inmueble:  garantía: depósito equivalente a un mes + garantía propietaria - cláusulas: prohibido subalquiler, mantenimiento a cargo del locatario -  escribano:""",Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
""" mudanza - notaría n° 15,- propietario: - inmueble:- de desocupación - estado del inmueble: pintura y limpieza general - """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""boleto de compraventa - vendedor: - comprador:  - inmueble:escrituración: 60 días - escribano interviniente:  - registro: rpba """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""El Registro Nacional de las Personas realizó el cambio de domicilio en su Documento Nacional de Identidad , indicando nueva dirección  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""a contrato de locación por el inmueble ; el inquilino declara su traslado efectivo , destinando la vivienda como domicilio permanente. inmobiliaria:  """,Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Escribanía . Escritura propiedad  y el comprador notificó su traslado inmediato. Esc. Pablo Aguirre, legalizado por el  Escribanos .""",Mudanza
"""Poder Judicial  – citación:  Expediente: Citación obligatoria en carácter de jurado titular en juicio oral por jurados, en cumplimiento de lo dispuesto por la Ley 14.543 – Sede: Tribunal en lo Criminal N.º 3 de La Plata – Calle 55 N.º 789, entre 9 y 10 – Juez a cargo: Dra. Mónica L. Figueroa –""",Obligacion_Publica/Gremial
"""Poder Judicial  – citación:  Expediente: Citación obligatoria en carácter de jurado titular en juicio oral por jurados, en cumplimiento de lo dispuesto por la Ley 14.543 – Sede: Tribunal en lo Criminal N.º 3 de La Plata – Calle 55 N.º 789, entre 9 y 10 – Juez a cargo: Dra. Mónica L. Figueroa –""",Obligacion_Publica/Gremial
"""Poder Judicial  – citación:  Expediente: Citación obligatoria en carácter de jurado titular en juicio oral por jurados, en cumplimiento de lo dispuesto por la Ley 14.543 – Sede: Tribunal en lo Criminal N.º 3 de La Plata – Calle 55 N.º 789, entre 9 y 10 – Juez a cargo: Dra. Mónica L. Figueroa –""",Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Criminal y Correccional N.º 21 –  Ciudadano citado:  Citación obligatoria en carácter de testigo en causa penal caratulada Gutiérrez Juez a cargo: Dr. Esteban Di Lorenzo """,Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Criminal y Correccional N.º 21 –  Ciudadano citado:  Citación obligatoria en carácter de testigo en causa penal caratulada Gutiérrez Juez a cargo: Dr. Esteban Di Lorenzo """,Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Criminal y Correccional N.º 21 –  Ciudadano citado:  Citación obligatoria en carácter de testigo en causa penal caratulada Gutiérrez Juez a cargo: Dr. Esteban Di Lorenzo """,Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Nación –  Ciudadano citado - Motivo: Audiencia obligatoria en el marco del procedimiento de reclamo administrativo por prestación suspendida  -  Funcionario interviniente: Lic. Hernán Aguirre – """,Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Nación –  Ciudadano citado - Motivo: Audiencia obligatoria en el marco del procedimiento de reclamo administrativo por prestación suspendida  -  Funcionario interviniente: Lic. Hernán Aguirre – """,Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Nación –  Ciudadano citado - Motivo: Audiencia obligatoria en el marco del procedimiento de reclamo administrativo por prestación suspendida  -  Funcionario interviniente: Lic. Hernán Aguirre – """,Obligacion_Publica/Gremial
""" Junta Electoral Nacional -  Ciudadano designado:  -  Designación obligatoria como Presidente de Mesa N.º 1052, , Elecciones Generales 2025 –   Funcionario interviniente: Dra. Laura R. Bianchi – Secretaria Electoral –""",Obligacion_Publica/Gremial
""" Junta Electoral Nacional -  Ciudadano designado:  -  Designación obligatoria como Presidente de Mesa N.º 1052, , Elecciones Generales 2025 –   Funcionario interviniente: Dra. Laura R. Bianchi – Secretaria Electoral –""",Obligacion_Publica/Gremial
""" Junta Electoral Nacional -  Ciudadano designado:  -  Designación obligatoria como Presidente de Mesa N.º 1052, , Elecciones Generales 2025 –   Funcionario interviniente: Dra. Laura R. Bianchi – Secretaria Electoral –""",Obligacion_Publica/Gremial
"""  Administración Federal de Ingresos Públicos (AFIP)  Contribuyente citado - Citación obligatoria a entrevista personal en el marco de fiscalización impositiva anual – Dependencia: AFIP  Inspector actuante: Cdor. Pablo Herrera""",Obligacion_Publica/Gremial
"""  Administración Federal de Ingresos Públicos (AFIP)  Contribuyente citado - Citación obligatoria a entrevista personal en el marco de fiscalización impositiva anual – Dependencia: AFIP  Inspector actuante: Cdor. Pablo Herrera""",Obligacion_Publica/Gremial
"""  Administración Federal de Ingresos Públicos (AFIP)  Contribuyente citado - Citación obligatoria a entrevista personal en el marco de fiscalización impositiva anual – Dependencia: AFIP  Inspector actuante: Cdor. Pablo Herrera""",Obligacion_Publica/Gremial
""" declaracion jurada AFIP administración federal de ingresos públicos (afip) - requerimiento n° 3344/2024 - contribuyente: comercio electrónico s.r.l. (cuit 30-12345678-9) - presentar declaración jurada de iva período 09/2024 antes del 20/10/2024 - multa por mora: 1% diario (art. 45 ley 11.683) - canal de presentación: web afip con clave fiscal - responsable: contador pablo méndez""",Obligacion_Publica/Gremial
""" declaracion jurada AFIP administración federal de ingresos públicos (afip) - requerimiento n° 3344/2024 - contribuyente: comercio electrónico s.r.l. (cuit 30-12345678-9) - presentar declaración jurada de iva período 09/2024 antes del 20/10/2024 - multa por mora: 1% diario (art. 45 ley 11.683) - canal de presentación: web afip con clave fiscal - responsable: contador pablo méndez""",Obligacion_Publica/Gremial
""" declaracion jurada AFIP administración federal de ingresos públicos (afip) - requerimiento n° 3344/2024 - contribuyente: comercio electrónico s.r.l. (cuit 30-12345678-9) - presentar declaración jurada de iva período 09/2024 antes del 20/10/2024 - multa por mora: 1% diario (art. 45 ley 11.683) - canal de presentación: web afip con clave fiscal - responsable: contador pablo méndez""",Obligacion_Publica/Gremial
""" – Poder Judicial de la Provincia de Córdoba Ciudadano citado: Martínez, Laura Elena (DNI 29.567.891)  carácter de testigo en juicio oral por daño y perjuicio, según Ley 25.488 – Sede: Tribunal en lo Civil y Comercial N.º 5 de Córdoba  -  Juez a cargo: Dr. Eduardo R. Ponce """,Obligacion_Publica/Gremial
""" – Poder Judicial de la Provincia de Córdoba Ciudadano citado: Martínez, Laura Elena (DNI 29.567.891)  carácter de testigo en juicio oral por daño y perjuicio, según Ley 25.488 – Sede: Tribunal en lo Civil y Comercial N.º 5 de Córdoba  -  Juez a cargo: Dr. Eduardo R. Ponce """,Obligacion_Publica/Gremial
""" – Poder Judicial de la Provincia de Córdoba Ciudadano citado: Martínez, Laura Elena (DNI 29.567.891)  carácter de testigo en juicio oral por daño y perjuicio, según Ley 25.488 – Sede: Tribunal en lo Civil y Comercial N.º 5 de Córdoba  -  Juez a cargo: Dr. Eduardo R. Ponce """,Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Contencioso Administrativo Federal N.º 8  Citación en carácter de parte demandada en causa por incumplimiento contractual, caratulada Empresa Transportes del Sur c/ Ruiz, Sergio M.   Juez a cargo: Dra. Ana Belén Alvarado –""",Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Contencioso Administrativo Federal N.º 8  Citación en carácter de parte demandada en causa por incumplimiento contractual, caratulada Empresa Transportes del Sur c/ Ruiz, Sergio M.   Juez a cargo: Dra. Ana Belén Alvarado –""",Obligacion_Publica/Gremial
"""Juzgado Nacional en lo Contencioso Administrativo Federal N.º 8  Citación en carácter de parte demandada en causa por incumplimiento contractual, caratulada Empresa Transportes del Sur c/ Ruiz, Sergio M.   Juez a cargo: Dra. Ana Belén Alvarado –""",Obligacion_Publica/Gremial
"""Junta Electoral Nacional – Designación obligatoria como Suplente de Presidente de Mesa N.º 2035, Escuela Normal Nº 1, Elecciones Generales 2025 – – Funcionario interviniente: Lic. Adriana R. Castro Secretaria Electoral """,Obligacion_Publica/Gremial
"""Junta Electoral Nacional – Designación obligatoria como Suplente de Presidente de Mesa N.º 2035, Escuela Normal Nº 1, Elecciones Generales 2025 – – Funcionario interviniente: Lic. Adriana R. Castro Secretaria Electoral """,Obligacion_Publica/Gremial
"""Junta Electoral Nacional – Designación obligatoria como Suplente de Presidente de Mesa N.º 2035, Escuela Normal Nº 1, Elecciones Generales 2025 – – Funcionario interviniente: Lic. Adriana R. Castro Secretaria Electoral """,Obligacion_Publica/Gremial
"""La Administración Federal de Ingresos Públicos (AFIP), a través del requerimiento , solicita a Servicios Integrales del Sur S.A. (CUIT 30-98765432-1) presentar la declaración jurada de Ganancias correspondiente al período 2024 antes del 31 de mayo de 2025, bajo pena de una multa por mora del 2% mensual según lo establecido en el Artículo 45 de la Ley 11.683; la presentación debe realizarse mediante el portal web de AFIP utilizando clave fiscal, y para mayor información se encuentra disponible, siendo la responsable de este requerimiento la Contadora Ana Gutiérrez,.""",Obligacion_Publica/Gremial
"""La Administración Federal de Ingresos Públicos (AFIP), a través del requerimiento , solicita a Servicios Integrales del Sur S.A. (CUIT 30-98765432-1) presentar la declaración jurada de Ganancias correspondiente al período 2024 antes del 31 de mayo de 2025, bajo pena de una multa por mora del 2% mensual según lo establecido en el Artículo 45 de la Ley 11.683; la presentación debe realizarse mediante el portal web de AFIP utilizando clave fiscal, y para mayor información se encuentra disponible, siendo la responsable de este requerimiento la Contadora Ana Gutiérrez,.""",Obligacion_Publica/Gremial
"""La Administración Federal de Ingresos Públicos (AFIP), a través del requerimiento , solicita a Servicios Integrales del Sur S.A. (CUIT 30-98765432-1) presentar la declaración jurada de Ganancias correspondiente al período 2024 antes del 31 de mayo de 2025, bajo pena de una multa por mora del 2% mensual según lo establecido en el Artículo 45 de la Ley 11.683; la presentación debe realizarse mediante el portal web de AFIP utilizando clave fiscal, y para mayor información se encuentra disponible, siendo la responsable de este requerimiento la Contadora Ana Gutiérrez,.""",Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Provincia de Mendoza –  Audiencia obligatoria para resolución de queja por servicios públicos de agua – Unidad de Servicios Básicos – Funcionario interviniente: Dr. Mario Suárez""",Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Provincia de Mendoza –  Audiencia obligatoria para resolución de queja por servicios públicos de agua – Unidad de Servicios Básicos – Funcionario interviniente: Dr. Mario Suárez""",Obligacion_Publica/Gremial
"""comparecencia – Defensoría del Pueblo de la Provincia de Mendoza –  Audiencia obligatoria para resolución de queja por servicios públicos de agua – Unidad de Servicios Básicos – Funcionario interviniente: Dr. Mario Suárez""",Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
"""pre-asamblea informativa - sindicato de empleados de comercio - delegado/a tema: presentación de pliego paritario 2024 y estrategias de negociación - obligatoriedad: todos los afiliados según estatuto gremial - """,Obligacion_Publica/Gremial
"""pre-asamblea informativa - sindicato de empleados de comercio - delegado/a tema: presentación de pliego paritario 2024 y estrategias de negociación - obligatoriedad: todos los afiliados según estatuto gremial - """,Obligacion_Publica/Gremial
"""pre-asamblea informativa - sindicato de empleados de comercio - delegado/a tema: presentación de pliego paritario 2024 y estrategias de negociación - obligatoriedad: todos los afiliados según estatuto gremial - """,Obligacion_Publica/Gremial
""" reunión extraordinaria - sindicato de empleados de comercio - delegado/a gremial - denuncia por incumplimiento de pagos de horas extras en empresa  - fundamento legal """,Obligacion_Publica/Gremial
""" reunión extraordinaria - sindicato de empleados de comercio - delegado/a gremial - denuncia por incumplimiento de pagos de horas extras en empresa  - fundamento legal """,Obligacion_Publica/Gremial
""" reunión extraordinaria - sindicato de empleados de comercio - delegado/a gremial - denuncia por incumplimiento de pagos de horas extras en empresa  - fundamento legal """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" reunión gremial - Sindicato de Empleados de Comercio (SEC) Sindical   """,Obligacion_Publica/Gremial
""" reunión gremial - Sindicato de Empleados de Comercio (SEC) Sindical   """,Obligacion_Publica/Gremial
""" reunión gremial - Sindicato de Empleados de Comercio (SEC) Sindical   """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" capacitación gremial centro de formación gremial - actualización en derechos laborales y seguridad social """,Obligacion_Publica/Gremial
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
